id,gare_id,gestionnaire_id,solde_especes_actuel,statut,fond_roulement,opened_at,closed_at
971b6b01-ae6c-4366-b13d-217647876ae2,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-14 09:08:15.179388+00,2026-08-14 18:56:08.582154+00
731040ce-d9c7-45f8-8f6a-40358fd54b1d,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-12 07:21:23.518341+00,2026-08-12 17:04:56.843413+00
831a35d9-35d3-457f-bc8f-3799f323682d,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-15 07:53:39.09681+00,2026-08-15 17:48:39.6431+00
605ed49c-66a7-4cbe-a469-b0c72639021d,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,1500,2026-08-07 08:51:54.69249+00,2026-08-14 19:49:16.299149+00
61a6e356-ed44-4a7a-8638-23ce671c1659,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-14 07:29:45.456306+00,2026-08-14 17:18:43.049237+00
76410ac8-7b08-45f7-a773-0d398b73f0e4,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-15 08:56:14.372225+00,2026-08-15 16:57:15.629949+00
94ee9835-5991-4a03-82f1-665d77ac862b,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-12 09:45:40.890903+00,2026-08-13 09:09:27.604617+00
9dee4229-50f1-4050-96f3-0f9eb0099c2d,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-13 07:35:11.985376+00,2026-08-13 17:28:29.273177+00
746937c1-6ea4-488e-8c27-0cd14a44997b,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-12 07:39:55.182441+00,2026-08-12 17:13:18.873734+00
7c086e68-015a-47a5-afc7-892167396c06,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-14 07:08:59.83757+00,2026-08-14 17:21:33.101551+00
ddb6b94d-08c8-431c-a98f-5ce64d0d2d44,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-13 07:22:18.40117+00,2026-08-13 17:32:27.512284+00
9378fa46-7bd8-4881-8592-05fa8767707a,6ce67f79-9844-4a0d-9f09-bb2b12a3a5ad,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-14 09:13:10.383066+00,2026-08-14 09:14:58.521258+00
705074e7-332d-4ecf-a46a-5dbddc018c99,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-14 07:38:19.189217+00,2026-08-14 17:23:51.69275+00
ce52c154-f736-4b5e-9664-38bc611f13d6,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-15 07:07:34.979634+00,2026-08-15 17:19:01.377697+00
7bb8de69-c6dc-41c3-bdde-5bf48a36ca5c,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-15 07:40:54.357769+00,2026-08-15 17:19:05.883408+00
482851a8-51ce-4594-aafa-37a6052135ee,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-14 07:58:55.21459+00,2026-08-15 07:45:07.557536+00
786f1f10-9eca-47bb-b3fa-4be4119719e9,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-15 09:19:58.002265+00,2026-08-15 19:13:09.33831+00
ce20d596-a2d0-4665-b22b-6a36a00a33fc,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-14 10:58:37.612945+00,2026-08-15 07:53:32.553884+00
1e9e99e6-db5a-4780-b12b-0c133930121a,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-15 07:21:12.950287+00,2026-08-15 17:21:28.049658+00
9d679efa-3c35-4937-a6ca-54b790fa6600,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-15 07:21:24.297187+00,2026-08-15 17:00:53.180962+00
a0575d12-59a5-4f59-ac9d-51c9e6b0fefd,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-14 07:47:35.690285+00,2026-08-14 18:12:34.532066+00
bd5c8926-5c7d-4fdb-8076-2f648e6f77af,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-15 08:00:10.92258+00,2026-08-15 19:19:14.765052+00
be4535bc-6ad0-4b9b-b7c9-0ba28a51d8d0,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,0,2026-08-14 19:49:28.991341+00,2026-08-15 18:24:06.652582+00
75aca00e-d1f6-48d1-af8d-102228be6839,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-15 10:34:17.531037+00,2026-08-15 18:24:50.744191+00
94d2d38e-0932-4237-913d-02ea3ac51043,0dd2ae5a-b59b-4e34-885d-2c897ba42e89,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-16 09:43:27.464644+00,2026-08-16 12:20:21.441347+00
7cf2a7a5-2f0f-4707-ac9c-906ac75b0602,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-16 12:20:33.375223+00,2026-08-17 09:02:21.587364+00
cee634ba-97a9-4cee-8b80-c5041e67e2b3,b426b3a8-23f0-4476-9ff1-69473a5af124,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-17 08:07:29.528565+00,2026-08-17 08:07:38.625446+00
f15363e4-d198-427d-8edb-f88b435ad1c8,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-18 08:04:13.440714+00,2026-08-18 17:38:17.615601+00
f8b9df41-ea2a-497b-beec-5ebd32aa2a39,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-18 07:58:16.182429+00,2026-08-18 17:41:16.519184+00
5cbe8c5b-5f94-4aa5-b814-1ef2f84525f4,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-20 17:42:53.290227+00,2026-08-20 17:46:00.748212+00
dbbeefef-3f8d-421c-8734-aaf385987759,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-20 07:56:10.784825+00,2026-08-20 17:53:53.322774+00
2a921850-1d3e-4736-8dd5-bc974e9c9c9b,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-20 09:22:25.779708+00,2026-08-20 18:05:46.419182+00
eb671449-c390-4076-9488-143ddd941a63,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-20 11:32:08.505253+00,2026-08-20 18:34:05.727877+00
98952638-1cdd-4a76-bade-1904c569e04d,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-19 07:05:55.794272+00,2026-08-19 17:01:34.774597+00
e6b8d966-3c7b-4223-a589-5c80a95cac68,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-21 07:23:55.450116+00,2026-08-21 17:26:58.484703+00
12785d88-6ac9-4969-919a-7f51b3f773ba,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-18 10:26:53.993306+00,2026-08-18 18:06:43.483172+00
b6ab4b3f-0b83-400f-a5ad-00124fb081e0,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-20 11:23:01.643254+00,2026-08-21 07:40:52.340829+00
9bb60a9d-01c4-44c8-bb3b-a09b52b092ac,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-18 10:07:59.925125+00,2026-08-18 18:42:26.605993+00
cc2282f7-68f1-402a-8c0b-bbd6a4a8547f,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-19 06:54:08.315823+00,2026-08-19 17:20:44.763342+00
f74845c7-9428-4fb2-aae5-7b6096a29bd6,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-18 07:26:16.752308+00,2026-08-19 07:34:58.48838+00
f9b84880-655e-4ba1-8027-68c316d388f3,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-20 09:01:20.461606+00,2026-08-21 07:55:23.767263+00
90df4930-59b9-4e67-9086-c23da4878e48,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-18 08:48:32.602618+00,2026-08-19 08:06:50.424419+00
10266536-9f16-4745-933d-4634f6ee0b89,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-19 08:09:57.375171+00,2026-08-19 17:33:15.627962+00
a635e58b-b54a-4e83-9f76-dd1680fa1d76,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-19 11:35:06.008301+00,2026-08-19 17:48:00.767324+00
40e4f3d8-c2b9-43b6-bb92-2c3610d06576,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-19 08:06:59.723521+00,2026-08-19 17:49:38.679171+00
e23993e4-df1f-406e-9b01-11f6a47bf0ae,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-19 07:52:47.191097+00,2026-08-19 18:01:27.500191+00
d26717bb-da3a-435b-a347-5d52960783a5,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-19 09:16:02.115555+00,2026-08-19 18:19:42.431448+00
ed7c6e4c-e9dc-467b-b01a-bc73cff48217,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-17 10:10:12.913184+00,2026-08-17 18:27:41.86611+00
f2af9cf7-825a-4cfe-bab4-3b04d1256087,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-17 11:00:25.227183+00,2026-08-17 18:31:39.234939+00
a43431ce-9f26-411b-82db-efc9595ab290,7fd16429-1daa-4dde-a995-c5851e984909,d8b2d654-3c92-4fb4-a52a-57012495d16d,0,cloturee,0,2026-07-31 05:15:24.328463+00,2026-08-19 18:40:51.057678+00
c6e3514a-919e-4244-8b4e-337f2fa25c7a,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-19 11:50:53.90199+00,2026-08-19 19:05:54.512497+00
5a462325-901b-4d13-affb-1ef89206acbe,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-18 08:54:55.386062+00,2026-08-19 11:46:19.62752+00
2f049c35-7cb7-4d52-856b-2159b3d79f16,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,0,cloturee,0,2026-08-17 09:39:22.049543+00,2026-08-19 19:07:28.023373+00
f16a2834-fd56-447f-938a-45620886b871,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,27500,ouverte,0,2026-08-22 07:23:24.345342+00,
30257f34-95aa-4abd-a2ae-8819ec471f7b,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-21 08:29:25.358309+00,2026-08-21 17:32:42.278614+00
2a7ed8e6-6acf-415d-b1a2-1df555d5acfa,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-18 07:40:49.133694+00,2026-08-18 17:07:41.150215+00
b48831e6-eca4-4db7-ad59-cade4622331a,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-22 07:28:56.210655+00,2026-08-22 17:43:01.945559+00
48334c90-be3c-4a0f-b861-9c0dd15ef01d,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-18 07:19:38.187651+00,2026-08-18 17:10:43.182079+00
ecfcee41-895f-421e-b9a4-e666ecd63463,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-18 17:11:58.759479+00,2026-08-18 17:12:10.235991+00
357f7388-9d57-4da5-94a4-5c27067bf4da,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-18 08:31:57.978003+00,2026-08-18 17:13:17.271186+00
3e186023-2381-4547-89bf-46305f6264f1,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-22 08:49:57.2983+00,2026-08-22 16:59:15.790227+00
8b7768ed-f5d0-4dd9-9e15-6cf64e71bdd0,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-21 07:16:44.228968+00,2026-08-21 17:35:59.533455+00
a5ae0940-25e8-4c85-92f6-de41f29eaf24,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-21 07:41:02.993618+00,2026-08-22 07:47:56.375853+00
78353a17-b8ba-4596-9b8d-4cf041999715,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-20 17:38:23.390531+00,2026-08-21 16:17:19.546126+00
9192d921-ca05-469c-8ada-7fad28c0cd15,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,0,cloturee,0,2026-08-19 09:42:12.66837+00,2026-08-20 17:01:11.594709+00
e6dba5a8-79cd-47eb-af50-119431f013f6,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,0,cloturee,0,2026-08-19 11:46:30.143779+00,2026-08-20 11:22:51.57768+00
38964a1f-fac9-4f1f-b279-02501895da59,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-20 07:50:16.807381+00,2026-08-20 17:06:19.551021+00
4a673571-6888-4cc6-a147-dab7482d4cca,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-21 07:20:23.265042+00,2026-08-21 17:12:41.069396+00
0fd349b1-6d4f-4c23-8683-9cc12df5dd13,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-20 07:24:00.276966+00,2026-08-20 17:20:42.480684+00
7a98c0d2-151e-4588-bf90-8068ad916a80,e4ff8251-3db1-4ae2-a65d-78fc70fac537,873bfd1f-4b35-4d72-b773-c6299c6d117c,0,cloturee,0,2026-08-20 07:11:58.7499+00,2026-08-20 17:27:54.607651+00
c99032b1-5478-4b18-aada-cfdbcdd595c1,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,12000,ouverte,0,2026-08-22 09:39:09.355224+00,
2dafb450-49ea-4ea1-95de-00a6bc209c2a,d1d89c1a-123b-4fc5-8137-77033415112f,56ae5099-9903-415d-8a2f-c6c6380c8e9b,8500,ouverte,0,2026-08-23 10:06:24.22989+00,
7551e675-758b-4fc2-8cb6-2a2572f56c2e,64fa1f5a-43fa-4c58-9233-229b379a3c4a,16c0108f-a557-46ff-81c6-df6dae4e7c8b,0,cloturee,0,2026-08-21 08:58:43.085735+00,2026-08-21 18:16:35.200602+00
a786365f-9d71-4775-addb-66a33b850968,7fd16429-1daa-4dde-a995-c5851e984909,8c581a4b-61eb-4570-ad30-2e3885813057,0,cloturee,0,2026-08-21 16:18:01.870761+00,2026-08-22 19:15:02.582333+00
d8f85187-528f-472d-8675-fd5b09224583,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-22 07:46:18.410329+00,2026-08-22 17:53:19.527695+00
b643f3f6-2ca2-47bb-aa17-b9476de1b8c1,f9089d44-f620-4cf1-a6ef-1cdce0b7eddf,e7291eed-faf2-4804-994d-ca5977625f7a,0,cloturee,0,2026-08-21 08:00:09.234741+00,2026-08-21 18:44:28.985331+00
dc8afb32-cee6-4c34-a5c1-7d62f6039ca2,519752d6-db70-4938-a329-f7502986de68,3435e834-1494-49c8-8613-6a6753415862,5500,ouverte,0,2026-08-22 07:48:21.039449+00,
27b52f25-46c7-4cab-9c6a-3e8cd46941f2,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,8500,ouverte,0,2026-08-22 08:30:43.574832+00,
c1461a4d-d20a-4bc7-882b-316bb0c7304e,d83e52d6-0b5b-4256-9dce-bd08f46ba93f,cc4bd8b3-27dd-4ea0-ac05-0e5c82e95189,0,cloturee,0,2026-08-21 11:30:48.421268+00,2026-08-21 19:04:34.70627+00
fa4013cd-ad39-4d73-9d39-5ff6028dc61b,54ac35ca-0e59-4ebd-a6fb-b0b89b26ab97,60e62047-2b6d-4ce4-971a-2fc077d486b0,0,cloturee,0,2026-08-21 07:55:35.664129+00,2026-08-22 07:23:03.593604+00
34d455c4-f3bf-4a65-be58-f3feed0ea2a6,75af971e-d728-45a6-b46e-0a066dbef01f,639997fb-e739-4aac-a900-82a95973c5e3,0,cloturee,0,2026-08-22 07:14:34.384573+00,2026-08-22 17:09:08.959191+00
b7f934ce-20d9-4cae-a4cc-896d696b3918,24161529-e693-466d-9b90-bdc537ceba9b,38c85a7a-d9be-415a-82b0-10a62ad404bc,0,cloturee,0,2026-08-22 07:37:11.125565+00,2026-08-22 16:50:43.846411+00
a8218955-b25e-4762-98fa-42a6e17c0232,8e994bb2-eb43-4ef8-aa9f-1f59bfff30d6,20ed1188-6e90-4c5e-ac62-5827c553f29f,112500,ouverte,1000,2026-08-20 10:05:51.71784+00,
